tipo_entidad,entidad,periodo,Apoyo y Asociados Internacionales,JCR Latino America,Microrate,rating_moodys,PCR (Pacific Credit Rating)
Banco,BANK OF CHINA (PERU),2018 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2019 - MARZO,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2019 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2020 - MARZO,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2020 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2021 - MARZO,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2021 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2022 - MARZO,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2022 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2023 - MARZO,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2023 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2024 - MARZO,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2024 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2025 - MARZO,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2025 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2026 - MARZO,10.0,,,9.0,9.0
Banco,BANK OF CHINA (PERU),2026 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,BBVA,2012 - MARZO,10.0,,,10.0,
Banco,BBVA,2012 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2013 - MARZO,10.0,,,10.0,
Banco,BBVA,2013 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2014 - MARZO,10.0,,,10.0,
Banco,BBVA,2014 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2015 - MARZO,10.0,,,10.0,
Banco,BBVA,2015 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2016 - MARZO,10.0,,,10.0,
Banco,BBVA,2016 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2017 - MARZO,10.0,,,10.0,
Banco,BBVA,2017 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2018 - MARZO,10.0,,,10.0,
Banco,BBVA,2018 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2019 - MARZO,10.0,,,10.0,
Banco,BBVA,2019 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2020 - MARZO,10.0,,,10.0,
Banco,BBVA,2020 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2021 - MARZO,10.0,,,10.0,
Banco,BBVA,2021 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2022 - MARZO,10.0,,,10.0,
Banco,BBVA,2022 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2023 - MARZO,10.0,,,10.0,
Banco,BBVA,2023 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2024 - MARZO,10.0,,,10.0,
Banco,BBVA,2024 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2025 - MARZO,10.0,,,10.0,
Banco,BBVA,2025 - SEPTIEMBRE,10.0,,,10.0,
Banco,BBVA,2026 - MARZO,10.0,,,10.0,
Banco,BBVA,2026 - SEPTIEMBRE,10.0,,,10.0,
Banco,BN. SANTANDER CONS.,2012 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2012 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2013 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2013 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2014 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2014 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2015 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2015 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2016 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2016 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2017 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2017 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2018 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2018 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2019 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2019 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2020 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2020 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2021 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2021 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2022 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2022 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2023 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2023 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2024 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2024 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2025 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2025 - SEPTIEMBRE,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2026 - MARZO,9.0,,,9.0,
Banco,BN. SANTANDER CONS.,2026 - SEPTIEMBRE,9.0,,,9.0,
Banco,CITIBANK DEL PERU,2012 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2012 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2013 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2013 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2014 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2014 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2015 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2015 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2016 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2016 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2017 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2017 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2018 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2018 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2019 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2019 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2020 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2020 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2021 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2021 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2022 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2022 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2023 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2023 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2024 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2024 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2025 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2025 - SEPTIEMBRE,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2026 - MARZO,10.0,,,,10.0
Banco,CITIBANK DEL PERU,2026 - SEPTIEMBRE,10.0,,,,10.0
Banco,COFIDE,2012 - MARZO,9.0,,,9.0,
Banco,COFIDE,2012 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2013 - MARZO,9.0,,,9.0,
Banco,COFIDE,2013 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2014 - MARZO,9.0,,,9.0,
Banco,COFIDE,2014 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2015 - MARZO,9.0,,,9.0,
Banco,COFIDE,2015 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2016 - MARZO,9.0,,,9.0,
Banco,COFIDE,2016 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2017 - MARZO,9.0,,,9.0,
Banco,COFIDE,2017 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2018 - MARZO,9.0,,,9.0,
Banco,COFIDE,2018 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2019 - MARZO,9.0,,,9.0,
Banco,COFIDE,2019 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2020 - MARZO,9.0,,,9.0,
Banco,COFIDE,2020 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2021 - MARZO,9.0,,,9.0,
Banco,COFIDE,2021 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2022 - MARZO,9.0,,,9.0,
Banco,COFIDE,2022 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2023 - MARZO,9.0,,,9.0,
Banco,COFIDE,2023 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2024 - MARZO,9.0,,,9.0,
Banco,COFIDE,2024 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2025 - MARZO,9.0,,,9.0,
Banco,COFIDE,2025 - SEPTIEMBRE,9.0,,,9.0,
Banco,COFIDE,2026 - MARZO,9.0,,,9.0,
Banco,COFIDE,2026 - SEPTIEMBRE,9.0,,,9.0,
Banco,COMPARTAMOS BANCO,2012 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2012 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2013 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2013 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2014 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2014 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2015 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2015 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2016 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2016 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2017 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2017 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2018 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2018 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2019 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2019 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2020 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2020 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2021 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2021 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2022 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2022 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2023 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2023 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2024 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2024 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2025 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2025 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2026 - MARZO,9.0,9.0,,8.0,
Banco,COMPARTAMOS BANCO,2026 - SEPTIEMBRE,9.0,9.0,,8.0,
Banco,ICBC PERU BANK S.A.,2012 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2012 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2013 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2013 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2014 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2014 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2015 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2015 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2016 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2016 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2017 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2017 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2018 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2018 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2019 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2019 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2020 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2020 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2021 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2021 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2022 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2022 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2023 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2023 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2024 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2024 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2025 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2025 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2026 - MARZO,10.0,,,9.0,9.0
Banco,ICBC PERU BANK S.A.,2026 - SEPTIEMBRE,10.0,,,9.0,9.0
Banco,INTERBANK,2012 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2012 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2013 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2013 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2014 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2014 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2015 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2015 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2016 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2016 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2017 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2017 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2018 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2018 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2019 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2019 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2020 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2020 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2021 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2021 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2022 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2022 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2023 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2023 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2024 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2024 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2025 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2025 - SEPTIEMBRE,10.0,,,10.0,
Banco,INTERBANK,2026 - MARZO,10.0,,,10.0,
Banco,INTERBANK,2026 - SEPTIEMBRE,10.0,,,10.0,
Banco,MIBANCO,2012 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2012 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2013 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2013 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2014 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2014 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2015 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2015 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2016 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2016 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2017 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2017 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2018 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2018 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2019 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2019 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2020 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2020 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2021 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2021 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2022 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2022 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2023 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2023 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2024 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2024 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2025 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2025 - SEPTIEMBRE,9.0,,,9.0,
Banco,MIBANCO,2026 - MARZO,9.0,,,9.0,
Banco,MIBANCO,2026 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2012 - MARZO,9.0,,,9.0,
Banco,NACION,2012 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2013 - MARZO,9.0,,,9.0,
Banco,NACION,2013 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2014 - MARZO,9.0,,,9.0,
Banco,NACION,2014 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2015 - MARZO,9.0,,,9.0,
Banco,NACION,2015 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2016 - MARZO,9.0,,,9.0,
Banco,NACION,2016 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2017 - MARZO,9.0,,,9.0,
Banco,NACION,2017 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2018 - MARZO,9.0,,,9.0,
Banco,NACION,2018 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2019 - MARZO,9.0,,,9.0,
Banco,NACION,2019 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2020 - MARZO,9.0,,,9.0,
Banco,NACION,2020 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2021 - MARZO,9.0,,,9.0,
Banco,NACION,2021 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2022 - MARZO,9.0,,,9.0,
Banco,NACION,2022 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2023 - MARZO,9.0,,,9.0,
Banco,NACION,2023 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2024 - MARZO,9.0,,,9.0,
Banco,NACION,2024 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2025 - MARZO,9.0,,,9.0,
Banco,NACION,2025 - SEPTIEMBRE,9.0,,,9.0,
Banco,NACION,2026 - MARZO,9.0,,,9.0,
Banco,NACION,2026 - SEPTIEMBRE,9.0,,,9.0,
Banco,SANTANDER PERU,2012 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2012 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2013 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2013 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2014 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2014 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2015 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2015 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2016 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2016 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2017 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2017 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2018 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2018 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2019 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2019 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2020 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2020 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2021 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2021 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2022 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2022 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2023 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2023 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2024 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2024 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2025 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2025 - SEPTIEMBRE,10.0,,,10.0,
Banco,SANTANDER PERU,2026 - MARZO,10.0,,,10.0,
Banco,SANTANDER PERU,2026 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2012 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2012 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2013 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2013 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2014 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2014 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2015 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2015 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2016 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2016 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2017 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2017 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2018 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2018 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2019 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2019 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2020 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2020 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2021 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2021 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2022 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2022 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2023 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2023 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2024 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2024 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2025 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2025 - SEPTIEMBRE,10.0,,,10.0,
Banco,SCOTIABANK PERU,2026 - MARZO,10.0,,,10.0,
Banco,SCOTIABANK PERU,2026 - SEPTIEMBRE,10.0,,,10.0,
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2012 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2012 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2013 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2013 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2014 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2014 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2015 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2015 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2016 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2016 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2017 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2017 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2018 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2018 - SEPTIEMBRE,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2019 - MARZO,,8.0,,,8.0
Caja Municipal de Ahorro y Crédito,CMAC AREQUIPA,2019 - SEPTIEMBRE,,8.0,,,8.0
