periodo,seccion,indicador,entidad,valor
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Citibank,52.24677038047647
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Interbank,43.0279567653177
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Mibanco,62.68609541697969
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. GNB,53.502728133800524
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Falabella Perú,77.26095846101433
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Santander Perú,35.130467022353905
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Ripley,80.56060626765284
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Azteca Perú,419.1038770652437
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. ICBC,39.89998731528355
2021-06,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. China Perú,399.2938303419197
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. BBVA Perú,79.21812959302754
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. De Comercio,93.66734437734922
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. De Crédito del Perú (con sucursales en el exterior),75.94305003617427
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Pichincha,83.34072683536058
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Interamericano de Finanzas,81.92738139887317
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Scotiabank Perú,82.37148328413664
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Citibank,63.94324811621473
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Interbank,80.82916300043867
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Mibanco,95.27755581205423
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. GNB,93.07202215210972
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Falabella Perú,77.42006825580332
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Santander Perú,87.23239374950592
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Ripley,75.67681575083718
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Azteca Perú,67.30018866824804
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. ICBC,59.80663850661541
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. China Perú,68.22190569901906
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. BBVA Perú,4.960403981506053
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. De Comercio,10.978976874254174
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. De Crédito del Perú (con sucursales en el exterior),5.212172946940179
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Pichincha,8.587237528949366
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,5.390889241373147
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Scotiabank Perú,5.376081152337844
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Citibank,2.2567278908401263
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Interbank,6.2745362226138175
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Mibanco,13.203791408914592
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. GNB,6.283473398048277
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Falabella Perú,19.49761165755066
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Santander Perú,5.581009041512967
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Ripley,17.876299166445538
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Azteca Perú,29.233024390820827
2021-06,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. ICBC,1.2814194825432486
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. BBVA Perú,12016.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. De Comercio,2328.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. De Crédito del Perú (con sucursales en el exterior),5432.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Pichincha,4278.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Interamericano de Finanzas,9476.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Scotiabank Perú,8821.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Citibank,5318.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Interbank,6555.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Mibanco,1288.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. GNB,6227.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Falabella Perú,1472.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Santander Perú,30032.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Ripley,854.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Azteca Perú,193.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. ICBC,14216.0
2021-06,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. China Perú,0.0
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. BBVA Perú,215032.54840192926
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. De Comercio,81738.84189473685
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. De Crédito del Perú (con sucursales en el exterior),349985.7525845272
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Pichincha,127453.33719642858
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Interamericano de Finanzas,176144.0455522388
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Scotiabank Perú,210311.86841203703
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Citibank,6372540.918
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Interbank,228529.4721128205
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Mibanco,25961.91442721519
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. GNB,337680.42823076923
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Falabella Perú,43842.20586440678
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Santander Perú,5919828.409
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Ripley,39238.042515151516
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Azteca Perú,5078.838987804878
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. ICBC,3563702.376
2021-06,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. China Perú,192617.935
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. BBVA Perú,7.300586729739542
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. De Comercio,4.69311046109661
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. De Crédito del Perú (con sucursales en el exterior),6.743012538644938
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Pichincha,-4.8631337276636435
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Interamericano de Finanzas,6.036049343129863
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Scotiabank Perú,2.7492565597361582
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Citibank,11.550723807036146
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Interbank,6.316572193598398
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Mibanco,-2.2247096904672405
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. GNB,0.38309886244932717
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Falabella Perú,-12.781096319971152
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Santander Perú,15.118009281837061
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Ripley,-36.79900491079197
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Azteca Perú,-114.95471559179131
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. ICBC,6.498634415579514
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. BBVA Perú,0.6413759109299833
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. De Comercio,0.7246157432791379
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. De Crédito del Perú (con sucursales en el exterior),0.6807150373218276
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Pichincha,-0.4137490412565151
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Interamericano de Finanzas,0.4172652887566667
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Scotiabank Perú,0.3574234343023378
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Citibank,1.411085663812242
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Interbank,0.5678447195489638
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Mibanco,-0.31489362152769645
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. GNB,0.049956426879104496
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Falabella Perú,-2.3309051421167024
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Santander Perú,1.484568505229175
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Ripley,-6.023650449446076
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Azteca Perú,-18.538230933616738
2021-06,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. ICBC,0.7457774056150297
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. BBVA Perú,38.25
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. De Comercio,47.4
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. De Crédito del Perú (con sucursales en el exterior),45.86
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Pichincha,28.73
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Interamericano de Finanzas,33.61
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Scotiabank Perú,33.28
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Citibank,102.36
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Interbank,55.84
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Mibanco,28.51
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. GNB,52.75
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Falabella Perú,38.02
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Santander Perú,67.74
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Ripley,56.76
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Azteca Perú,20.46
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. ICBC,141.89
2021-06,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. China Perú,4226.01
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. BBVA Perú,44.95
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. De Comercio,107.64
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. De Crédito del Perú (con sucursales en el exterior),45.45
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Pichincha,46.57
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Interamericano de Finanzas,44.27
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Scotiabank Perú,44.32
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Citibank,55.03
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Interbank,60.32
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Mibanco,82.77
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. GNB,94.81
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Falabella Perú,92.7
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Santander Perú,50.61
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Ripley,797.0
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Azteca Perú,101.04
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. ICBC,87.65
2021-06,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. China Perú,147.97
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. BBVA Perú,0.5
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. De Comercio,3.46
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. De Crédito del Perú (con sucursales en el exterior),0.25
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Pichincha,2.3
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Interamericano de Finanzas,0.4
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Scotiabank Perú,0.34
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Citibank,0.46
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Interbank,1.01
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Mibanco,29.37
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. GNB,1.71
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Falabella Perú,0.0
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Santander Perú,2.27
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Ripley,0.0
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Azteca Perú,129.63
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. ICBC,0.81
2021-06,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. China Perú,3.29
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. BBVA Perú,0.72
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. De Comercio,10.03
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. De Crédito del Perú (con sucursales en el exterior),0.92
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Pichincha,3.15
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Interamericano de Finanzas,0.35
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Scotiabank Perú,1.1
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Citibank,0.41
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Interbank,1.71
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Mibanco,35.84
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. GNB,8.28
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Falabella Perú,0.0
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Santander Perú,0.83
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Ripley,0.0
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Azteca Perú,5.47
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. ICBC,2.55
2021-06,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. China Perú,2.47
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. BBVA Perú,14.59
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. De Comercio,14.01
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. De Crédito del Perú (con sucursales en el exterior),14.92
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. Pichincha,12.72
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. Interamericano de Finanzas,13.96
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),Scotiabank Perú,15.97
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),Citibank,30.8
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),Interbank,16.8
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),Mibanco,19.82
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. GNB,17.65
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. Falabella Perú,12.47
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. Santander Perú,15.65
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. Ripley,12.87
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. Azteca Perú,14.56
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. ICBC,37.37
2021-03,SOLVENCIA,Ratio de Capital Global (al 28/02/2021),B. China Perú,242.69
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. BBVA Perú,11.1
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. De Comercio,5.6
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. De Crédito del Perú (con sucursales en el exterior),9.44
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Pichincha,10.91
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Interamericano de Finanzas,13.97
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Scotiabank Perú,7.02
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Citibank,8.4
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Interbank,10.64
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Mibanco,6.93
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. GNB,7.22
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Falabella Perú,4.55
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Santander Perú,9.65
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Ripley,3.89
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Azteca Perú,2.51
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. ICBC,8.42
2021-03,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. China Perú,0.23
2021-03,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. BBVA Perú,3.38
2021-03,CALIDAD DE ACTIVOS**,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. De Comercio,3.86
